comment,label,comment_length,comment_cleaned
مگه قیمت میوه چنده که اینقدر آب اضافه می‌کنید به آب‌میوه هاتون؟,0,63,مگه قیمت میوه چنده که اینقدر آب اضافه میکنید به آبمیوه هاتون
با سلام ممنون فقط اگر لطف کنید تقسیم هم کنید ممنون میشم,1,55,با سلام ممنون فقط اگر لطف کنید تقسیم هم کنید ممنون میشم
طعم غذا خیلی خوب بود ولی کمی سرد شده بود.,1,41,طعم غذا خیلی خوب بود ولی کمی سرد شده بود
مزه همیشه نداشت. سرد بود کاملا. نمی‌دونم چرا تخفیف می‌خوره کیفیت فرق می‌کنه؟!؟؟,0,79,مزه همیشه نداشت سرد بود کاملا نمیدونم چرا تخفیف میخوره کیفیت فرق میکنه
خیلی خوش‌مزه بود ولی به جای آش دوغ ۱ / ۵ کیلویی، ۱ کیلویی فرستاده بودین,1,71,خیلی خوشمزه بود ولی به جای آش دوغ    کیلویی  کیلویی فرستاده بودین
این یبار خیلی خوب و تازه بود,1,28,این یبار خیلی خوب و تازه بود
پیتزا سبزیجات عالی بود.,1,23,پیتزا سبزیجات عالی بود
حجم کباب‌ها و جوجه‌ها به طرز عجیبی اب رفته!!! از دو هفته پیش,0,60,حجم کبابها و جوجهها به طرز عجیبی اب رفته از دو هفته پیش
به نظرم پیتزا بیکن خیلی بهتر از پیتزا چانو بود,1,46,به نظرم پیتزا بیکن خیلی بهتر از پیتزا چانو بود
بسته تخم‌مرغ شکسته بود,0,22,بسته تخممرغ شکسته بود
مثل همیشه خوشمزه بود اما مثل همیشه کاملا سرد به دستمون رسید به اضافه اینکه پیتزا کاملا بهم ریخته بود، مثل اینکه افتاده باشه.,0,124,مثل همیشه خوشمزه بود اما مثل همیشه کاملا سرد به دستمون رسید به اضافه اینکه پیتزا کاملا بهم ریخته بود مثل اینکه افتاده باشه
مثل همیشه سر تایم,1,17,مثل همیشه سر تایم
عالی بود ب نظر من غذای خوشمزه‌ای بوود,1,37,عالی بود ب نظر من غذای خوشمزهای بوود
چیز کیک نوتلا کهنه بود,0,22,چیز کیک نوتلا کهنه بود
باسلام من زمان سفارش روغن جامد سفارش دادم ولی نیمه جامد تحویل گرفتم، ای کاش همه مشخصات وجزئیات سفارش رو درنظربگیرید,1,115,باسلام من زمان سفارش روغن جامد سفارش دادم ولی نیمه جامد تحویل گرفتم ای کاش همه مشخصات وجزئیات سفارش رو درنظربگیرید
به جای نان همبرگر از نان فرانسوی بزرگ استفاده‌شده بود که خب حجم زیادی از آن خالی و یا فقط کاهو بود. کیفیت برگر خوب نبود,0,119,به جای نان همبرگر از نان فرانسوی بزرگ استفادهشده بود که خب حجم زیادی از آن خالی و یا فقط کاهو بود کیفیت برگر خوب نبود
بینهایت پشیمونم از این سفارش، کوچیکترین ساندویچ زندگیم رو با بیشترین قیمت ممکن برام فرستادن.,0,92,بینهایت پشیمونم از این سفارش کوچیکترین ساندویچ زندگیم رو با بیشترین قیمت ممکن برام فرستادن
بسیار عالی و خوشمزه و سر وقت. به همه پیشنهاد می‌کنم,1,51,بسیار عالی و خوشمزه و سر وقت به همه پیشنهاد میکنم
همه چیز عالی خصوصا پیک که سالم رسوند,1,36,همه چیز عالی خصوصا پیک که سالم رسوند
آجیل ترش بیشتر تخمه بود، پوست پسته هم کم نبود داخل پسته‌ها!,0,59,آجیل ترش بیشتر تخمه بود پوست پسته هم کم نبود داخل پستهها
سیب‌زمینی پنیر سفارش دادم، یکم پنیر ریختید ته ظرف!!!!,0,53,سیبزمینی پنیر سفارش دادم یکم پنیر ریختید ته ظرف
کیفیت و سرویس مناسب,1,19,کیفیت و سرویس مناسب
حجم غذای شیلا زیاد نیست اما کیفیتش بینظیره!,1,43,حجم غذای شیلا زیاد نیست اما کیفیتش بینظیره
کیفیت با قیمت متناسب نبود,1,25,کیفیت با قیمت متناسب نبود
معجون فقط موز بستنی بود به جای پسته پوستشو داشت. فقط فاز اون آناناسو نفهمیدم چرا یخ‌زده بود,0,91,معجون فقط موز بستنی بود به جای پسته پوستشو داشت فقط فاز اون آناناسو نفهمیدم چرا یخزده بود
پیک، لوازم خریداری‌شده را پایین گذاشت و جلوی درب آپارتمان تحویل نداد!,1,69,پیک لوازم خریداریشده را پایین گذاشت و جلوی درب آپارتمان تحویل نداد
وقتی پیک پیتزارو داد دستم فکر کردم جعبه خالیه. خیلی سبک بود و فقط یک‌لایه نازک روی پیتزا ملات داشت. بقیش همش خمیر بود. ضمنا پیتزا سرد بود و سالاد هم اصلا خوشمزه نبود. قیمت الکی بالا بود.,0,186,وقتی پیک پیتزارو داد دستم فکر کردم جعبه خالیه خیلی سبک بود و فقط یکلایه نازک روی پیتزا ملات داشت بقیش همش خمیر بود ضمنا پیتزا سرد بود و سالاد هم اصلا خوشمزه نبود قیمت الکی بالا بود
خیلی خوب بود. واقعا لذت بردم,1,28,خیلی خوب بود واقعا لذت بردم
ما فقط سرکار هستیم از اینجا سفارش میدیم با اینکه دوره بهمون,1,59,ما فقط سرکار هستیم از اینجا سفارش میدیم با اینکه دوره بهمون
نان جو خیلی عالی پخت شده بود و تازه بود و دونات کرم دار خیلی خوشمزه و تازه بود. امیدوارم در سفارشات بعدی خودم از شما هم همین طور بهترین باشید. از مدیر محترم و کارکنان عزیز تون سپاسگزارم,1,185,نان جو خیلی عالی پخت شده بود و تازه بود و دونات کرم دار خیلی خوشمزه و تازه بود امیدوارم در سفارشات بعدی خودم از شما هم همین طور بهترین باشید از مدیر محترم و کارکنان عزیز تون سپاسگزارم
چه قدر دیر آخه واقعا که,1,23,چه قدر دیر آخه واقعا که
واقعا اگه همه چیز تو کشور ما با این سرعت وکیفیت بود دیگه هیچ مشکلی نداشتیم ممنون از سرویس‌دهی خوبتون,1,100,واقعا اگه همه چیز تو کشور ما با این سرعت وکیفیت بود دیگه هیچ مشکلی نداشتیم ممنون از سرویسدهی خوبتون
خیلی دیر ارسال شد نوشابه هم خنک نبود,1,36,خیلی دیر ارسال شد نوشابه هم خنک نبود
پنج دقیقه بعد از سفارش م رسید تازه و خیلی خوشمزه,1,48,پنج دقیقه بعد از سفارش م رسید تازه و خیلی خوشمزه
پیتزا کاملا سرد حجم فوق‌العاده کم مزه خمیر می‌داد روش سوخته,0,59,پیتزا کاملا سرد حجم فوقالعاده کم مزه خمیر میداد روش سوخته
واقعا امتحان خوبی بود میشه گفت نونشون درجه ۱ خوشحالم که تو محدوده ما هستین خداقوت به نان کرمی و قدردانی از اسنپ فود.,1,116,واقعا امتحان خوبی بود میشه گفت نونشون درجه  خوشحالم که تو محدوده ما هستین خداقوت به نان کرمی و قدردانی از اسنپ فود
پیتزاش خوشگل بود ولی خوشمزه نبود,1,32,پیتزاش خوشگل بود ولی خوشمزه نبود
پیتزا سبزیجات خیلی خوب و خوشمزه بود اما ساندویچ متاسفانه خوب نبود نان باگت مانده و بیات بود به صورتی که به محض دست زدن به ساندویچ، نان خورد شد,1,142,پیتزا سبزیجات خیلی خوب و خوشمزه بود اما ساندویچ متاسفانه خوب نبود نان باگت مانده و بیات بود به صورتی که به محض دست زدن به ساندویچ نان خورد شد
