comment,label,comment_length,comment_cleaned
ممنون همه چیز عالی بود فقط قبل از تحویل غذا حتما با مشتری تماس بگیرید سپاس,1,74,ممنون همه چیز عالی بود فقط قبل از تحویل غذا حتما با مشتری تماس بگیرید سپاس
مرغ کهنه سرد و خشک سس هیچ شباهتی از نظر مزه و ظاهر با سس سزار نداشت، ابکی سبز رنگ و بد مزه، در کل بسیار بد اگه امتیاز صفر وجود داشت مناسب‌تر از ۱ بود,0,149,مرغ کهنه سرد و خشک سس هیچ شباهتی از نظر مزه و ظاهر با سس سزار نداشت ابکی سبز رنگ و بد مزه در کل بسیار بد اگه امتیاز صفر وجود داشت مناسبتر از  بود
فکر کنم قبلا باهاش سیب‌زمینی هم داشت همچنین حجم قارچ کم شده,1,59,فکر کنم قبلا باهاش سیبزمینی هم داشت همچنین حجم قارچ کم شده
ساندویچ خیلی خوشمزه‌ای بود. برخورد پیک خیلی مودبانه بود.,1,56,ساندویچ خیلی خوشمزهای بود برخورد پیک خیلی مودبانه بود
تحویل ۲۰ دقیقه‌ای …برخورد عالی و محترمانه پیک …غذای عالیو خوشمزه …کاری کردید ک مشتری ثابت بشم,1,93,تحویل  دقیقهای برخورد عالی و محترمانه پیک غذای عالیو خوشمزه کاری کردید ک مشتری ثابت بشم
عالی و تازه. مرسی,1,17,عالی و تازه مرسی
کیفیتش اصلا مثل قبل نیست قیمت رو برده بالا وکیفیت رو هم آورده پایین قبلا جزو بهترین برگرها بود,0,94,کیفیتش اصلا مثل قبل نیست قیمت رو برده بالا وکیفیت رو هم آورده پایین قبلا جزو بهترین برگرها بود
شیرینی ناپلئونی سطح رویی خالی بود خوب شد برای مهمون سفارش ندادم شما هر نوع شیرینی تصور کنید بدون تزئین روی آن!!!!!!!!!!!,1,120,شیرینی ناپلئونی سطح رویی خالی بود خوب شد برای مهمون سفارش ندادم شما هر نوع شیرینی تصور کنید بدون تزئین روی آن
شیرینی‌ها تازه بودن و سریع برای من ارسال شد.,1,44,شیرینیها تازه بودن و سریع برای من ارسال شد
کیفیتش مثل همیشه نبود و یه پیتزای خیلی معمولی بود.,0,50,کیفیتش مثل همیشه نبود و یه پیتزای خیلی معمولی بود
کیفیت مواد مورد استفاده به شدت پایین بود,0,40,کیفیت مواد مورد استفاده به شدت پایین بود
مثل همیشه عالی بود. تنها نکته این بود که بیف هات داگ داخل ظرف یکبار مصرف کاملا در بسته بخار کرده بود و نون ساندویچ یه کمی خمیر شده بود. از نظر کیفیت مواد غذایی و طعم غذا خیلی عالی بود.,1,184,مثل همیشه عالی بود تنها نکته این بود که بیف هات داگ داخل ظرف یکبار مصرف کاملا در بسته بخار کرده بود و نون ساندویچ یه کمی خمیر شده بود از نظر کیفیت مواد غذایی و طعم غذا خیلی عالی بود
مثل همیشه عالی. زرشک پلو عالیه,1,30,مثل همیشه عالی زرشک پلو عالیه
عالی بود …هم خوشمزه و هم به موقع,1,32,عالی بود هم خوشمزه و هم به موقع
سس آلبالو رو ارسال نکردن و شیک بدمزه مزه همه چیز می‌داد جز نوتلا حتی فرمند هم نریخت بودن,0,88,سس آلبالو رو ارسال نکردن و شیک بدمزه مزه همه چیز میداد جز نوتلا حتی فرمند هم نریخت بودن
خوب و تازه و نرم و سریع اومد,1,28,خوب و تازه و نرم و سریع اومد
واقعا تجربه خوبی بود ممنون از اسنپ فود و شما,1,44,واقعا تجربه خوبی بود ممنون از اسنپ فود و شما
رستوران در منو گذاشته‌شده نزده بود پیتزای مورد نظر پیاز دارد که در پیتزاهایی که پیاز دارد در اجزا آن درج می‌کنند. نتیجه این شد که برای بنده غیر قابل‌استفاده بود,0,160,رستوران در منو گذاشتهشده نزده بود پیتزای مورد نظر پیاز دارد که در پیتزاهایی که پیاز دارد در اجزا آن درج میکنند نتیجه این شد که برای بنده غیر قابلاستفاده بود
مواد اولیش زیاد تازه نبود,1,25,مواد اولیش زیاد تازه نبود
نان خمیرترش ارسال نشده بود,1,26,نان خمیرترش ارسال نشده بود
نمیدونم چرا هروقت من ازاین رستوران غذا می‌گیرم برنجش نپختس خواهشا اشپز محترم برنجتو بزار بپزه بد بده دست مردم,0,109,نمیدونم چرا هروقت من ازاین رستوران غذا میگیرم برنجش نپختس خواهشا اشپز محترم برنجتو بزار بپزه بد بده دست مردم
عالی بود خسته نباشید، پیتزا چهارفصل خوش‌طعم، و عالی بهترین قسمتش هم پیتزا گوشت بود. امیدوارم همیشه باکیفیت باقی بمونه.,1,118,عالی بود خسته نباشید پیتزا چهارفصل خوشطعم و عالی بهترین قسمتش هم پیتزا گوشت بود امیدوارم همیشه باکیفیت باقی بمونه
سر نیم ساعت رسید دستم پیتزا واقعا عالی بود,1,42,سر نیم ساعت رسید دستم پیتزا واقعا عالی بود
لیموترش‌ها خیلی تازه نبودن,1,26,لیموترشها خیلی تازه نبودن
غذایی که اشتباه فرستادن رو مجبور شدم سرد و بی‌کیفیت بخورم,0,57,غذایی که اشتباه فرستادن رو مجبور شدم سرد و بیکیفیت بخورم
شامپو بچه سفارش داده بودم که به جاش نرم‌کننده همون مارک رو آورده بود. و شکل محصول هم با اون چیزی که سفارش دادم متفاوت بود. اما سرعتشون در تحویل و بقیه اجناس عالی بودن.,1,167,شامپو بچه سفارش داده بودم که به جاش نرمکننده همون مارک رو آورده بود و شکل محصول هم با اون چیزی که سفارش دادم متفاوت بود اما سرعتشون در تحویل و بقیه اجناس عالی بودن
تغییر سایز عجیبه پیتزا,0,22,تغییر سایز عجیبه پیتزا
اصلا کیکی که آوردن کاملا متفاوت با تصویر و بشدت مونده که خامه‌های روی کیک سفت و چسبنده بود و اصلا نمی‌شد خورد و بشدت کهنه و مونده بود. دیگه شیرینی از اسنپ فود سفارش نمیدم,0,170,اصلا کیکی که آوردن کاملا متفاوت با تصویر و بشدت مونده که خامههای روی کیک سفت و چسبنده بود و اصلا نمیشد خورد و بشدت کهنه و مونده بود دیگه شیرینی از اسنپ فود سفارش نمیدم
بد نبود ران‌مرغ خوب بود اما سینه خام‌بود,1,40,بد نبود رانمرغ خوب بود اما سینه خامبود
پیک قبل از رسیدن تحویل شد را زده بود,1,36,پیک قبل از رسیدن تحویل شد را زده بود
من ۳ تیکه نرمال سفارش دادم اما اسپایسی برای من ارسال نشد نتونستم بخورم همه غذا رو ریختم دور,0,91,من  تیکه نرمال سفارش دادم اما اسپایسی برای من ارسال نشد نتونستم بخورم همه غذا رو ریختم دور
بدک نبود.. تعم جدیدی داشت.. ولی خب میتونست بهتر باشه,1,52,بدک نبود تعم جدیدی داشت ولی خب میتونست بهتر باشه
سالاد دو ساعت و نیم طول کشید که بیاد,0,36,سالاد دو ساعت و نیم طول کشید که بیاد
همبر بد نبود اما سبزی هاش پخته‌شده بو و غذا سرد بود سالاد مرغش زیاد بود اما متاسفانه بوی زهم می‌داد و سس سالاد خیلی سیر زیادی داشت و واقعا نمی‌شد بخوری,1,151,همبر بد نبود اما سبزی هاش پختهشده بو و غذا سرد بود سالاد مرغش زیاد بود اما متاسفانه بوی زهم میداد و سس سالاد خیلی سیر زیادی داشت و واقعا نمیشد بخوری
