comment,label,comment_length,comment_cleaned
تن ماهی بوی وحشتناک می‌داد و اصلا نمی‌شد خورد با اینکه تاریخ داشت,0,65,تن ماهی بوی وحشتناک میداد و اصلا نمیشد خورد با اینکه تاریخ داشت
قیمه بسیار چرب و گوشت و لپه نپخته بودند بد بود,0,46,قیمه بسیار چرب و گوشت و لپه نپخته بودند بد بود
مغز جوجه‌ها خوب پخته نشده بود,1,29,مغز جوجهها خوب پخته نشده بود
پیتزا به معنای واقعی افتضاح بود دیگه هیچ وقت سمت این رستوران نمیرم، متاسفم واقعا,0,80,پیتزا به معنای واقعی افتضاح بود دیگه هیچ وقت سمت این رستوران نمیرم متاسفم واقعا
کیفیت و طعم عالی به موقع هم رسید حجم غدا هم مناسب بود,1,53,کیفیت و طعم عالی به موقع هم رسید حجم غدا هم مناسب بود
عالی بود واقعا غذای شاهو حرف نداره,1,34,عالی بود واقعا غذای شاهو حرف نداره
پیتزاهای ایتالیایی واقعا خوشمزه و کاملا سبک پیتزاهای ایتالیاست. واقعا از غذامون لذت بردیم. ممنون از زودفود و سیب ۳۶۰!,1,117,پیتزاهای ایتالیایی واقعا خوشمزه و کاملا سبک پیتزاهای ایتالیاست واقعا از غذامون لذت بردیم ممنون از زودفود و سیب
از کی تا حالا کوبیده‌ی معمولی اسمش شده کباب ساطوری؟ بی‌مزه‌ترین کوبیده‌ای بود که تا حالا خوردم و بهتره از اندازه‌ش نگم براتون:,0,126,از کی تا حالا کوبیدهی معمولی اسمش شده کباب ساطوری بیمزهترین کوبیدهای بود که تا حالا خوردم و بهتره از اندازهش نگم براتون
خیلی وقت بود با غذایی اینقدر حال نکرده بودم. بسته بندی و مخلفات فوق‌العاده بود غذا داغ داغ و طعم همه چیز عالی. واقعا ممنون فقط روی بسته بندیتون جای نام و نشانتون خالیه,1,167,خیلی وقت بود با غذایی اینقدر حال نکرده بودم بسته بندی و مخلفات فوقالعاده بود غذا داغ داغ و طعم همه چیز عالی واقعا ممنون فقط روی بسته بندیتون جای نام و نشانتون خالیه
سوپ کیقیت پایین بود مثل قبلا نبود و خیلی ابکی بود,0,49,سوپ کیقیت پایین بود مثل قبلا نبود و خیلی ابکی بود
خورشت به شدت کم بود، حتی آب نداشت!,0,34,خورشت به شدت کم بود حتی آب نداشت
حجم غذا کم گوجه‌ها سوخته قاشق چنگال هم که انگار لازم نبوده که نذاشتن راضی نبودم اصلا,0,84,حجم غذا کم گوجهها سوخته قاشق چنگال هم که انگار لازم نبوده که نذاشتن راضی نبودم اصلا
با سلام متاسفانه کیفیت غذا پایین بود و جوجه‌ها هم خام بودند و هم بو می‌دارند.,0,77,با سلام متاسفانه کیفیت غذا پایین بود و جوجهها هم خام بودند و هم بو میدارند
برنج کته خوب نپخته بود و خوش نمک بود.,1,37,برنج کته خوب نپخته بود و خوش نمک بود
خوشمزه بود فقط سس گوشتش اگه بیشتر بود و گوشتش آبدار‌تر بهتر بود,1,63,خوشمزه بود فقط سس گوشتش اگه بیشتر بود و گوشتش آبدارتر بهتر بود
من تابحال دو بار دیگه این غذا رو سفارش دادم کیفیت غذا خیلی پایین اومده بود. اینبار چون به قبل اعتماد داشتم برای میهمانم با کلی تعریف و تمجید سفارش دادم. ولی متاسفانه … …,0,169,من تابحال دو بار دیگه این غذا رو سفارش دادم کیفیت غذا خیلی پایین اومده بود اینبار چون به قبل اعتماد داشتم برای میهمانم با کلی تعریف و تمجید سفارش دادم ولی متاسفانه
سلام و وقت بخیر اولین بار بود ازین فست فود سفارش غذا دادم نکته مثبتش این بود غذا خیلی زود رسید حتی ۱۵ دقیقه از زمان تخمینی مونده بود، خوشمزه بود مخصوصا پیتزا مرغ و گوشتش، فقط کمی سرد شده بود,1,190,سلام و وقت بخیر اولین بار بود ازین فست فود سفارش غذا دادم نکته مثبتش این بود غذا خیلی زود رسید حتی  دقیقه از زمان تخمینی مونده بود خوشمزه بود مخصوصا پیتزا مرغ و گوشتش فقط کمی سرد شده بود
رقم اولیه فاکتور که از حسابم کم شد بالاتر از رقمی بود که فاکتورش رو گرفتم حدود ۴۰۰ تومان اضافه‌تر که حس اعتمادم رو از بین برد.,1,126,رقم اولیه فاکتور که از حسابم کم شد بالاتر از رقمی بود که فاکتورش رو گرفتم حدود  تومان اضافهتر که حس اعتمادم رو از بین برد
زمان ارسال کمی طولانی بود اما غذا گرم و خوشمزه بود.,1,51,زمان ارسال کمی طولانی بود اما غذا گرم و خوشمزه بود
به معنای واقعی کلمه بد بود، خمیر کلفت و نیمه پخت بود، فاقد مواد و حاوی پنیر فراوان، جز معدود غذاهایی بود که با خوردن چند تکه رهاش کردم,0,134,به معنای واقعی کلمه بد بود خمیر کلفت و نیمه پخت بود فاقد مواد و حاوی پنیر فراوان جز معدود غذاهایی بود که با خوردن چند تکه رهاش کردم
خیلی خوب بود، نه خمیر و نه سوخته، برشته و خوشمزه، بود,1,53,خیلی خوب بود نه خمیر و نه سوخته برشته و خوشمزه بود
کیفیت غذا خوب و بسته بندی عالی بود.,1,35,کیفیت غذا خوب و بسته بندی عالی بود
بسته بندی سیب و انگور خوب بود. سبزی خوددن را نوشته بودند شسته شده در حالیکه روی بسته نوشته شسته شود که این مورد خیلی ناخوشایند بود. در مورد سوپر سبزیجات باید توضیح بیشتری می‌دادند. با توجه به قیمتهای بالا انتظار بیشتری می‌رود.,1,226,بسته بندی سیب و انگور خوب بود سبزی خوددن را نوشته بودند شسته شده در حالیکه روی بسته نوشته شسته شود که این مورد خیلی ناخوشایند بود در مورد سوپر سبزیجات باید توضیح بیشتری میدادند با توجه به قیمتهای بالا انتظار بیشتری میرود
خیلی بد مزه بود، نتونستم دو تا تیکه بیشتر بخورم,0,47,خیلی بد مزه بود نتونستم دو تا تیکه بیشتر بخورم
سلام، کیفیت غذاها خیلی خوب هستند، فقط مقدار زرشک در زرشک پلو میتونه بیشتر بشه، درضمن، سرویس قاشق و چنگال هم فرستاده نشده بود. ممنون,1,131,سلام کیفیت غذاها خیلی خوب هستند فقط مقدار زرشک در زرشک پلو میتونه بیشتر بشه درضمن سرویس قاشق و چنگال هم فرستاده نشده بود ممنون
خمیر فوق‌العاده نازک و داخل پیتزا آب انداخته بود که احتمالا به دلیل قارچ بوده که قبلا باید آب آن گرفته می‌شد که دیگه در وسط پیتزا آب جمع نشود,0,141,خمیر فوقالعاده نازک و داخل پیتزا آب انداخته بود که احتمالا به دلیل قارچ بوده که قبلا باید آب آن گرفته میشد که دیگه در وسط پیتزا آب جمع نشود
